"filename", "language", "TypeScript", "JSON", "Markdown", "JavaScript", "JSON with Comments", "HTML", "XML", "YAML", "TypeScript JSX", "CSS", "JavaScript JSX", "comment", "blank", "total"
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\DeviceProfileDetails.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 3, 17, 237
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\DeviceProfilesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 5, 15, 263
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\DevicesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 378, 0, 0, 12, 17, 407
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\EdgeManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 392, 0, 0, 5, 22, 419
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\EditRolePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 327, 0, 0, 13, 21, 361
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\EmailVerification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 7, 69
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\FloorMapCreatePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 12, 31, 275
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\FloorMapHistoryPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 7, 19, 285
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\FloorMapSettingsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 6, 18, 246
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\FloorPlanPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 802, 0, 0, 26, 43, 871
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ForgotPasswordPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 3, 19
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\GeoAnalyticsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 447, 0, 0, 28, 17, 492
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\GroupsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 6, 64
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ImageLibraryPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 6, 62
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\IndividualDeviceAnalyticsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 465, 0, 0, 14, 20, 499
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\IntegrationDetailsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 413, 0, 0, 5, 13, 431
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\IntegrationsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 423, 0, 0, 2, 19, 444
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\LoginPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 3, 5, 68
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\MainControlPanelPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 452, 0, 0, 12, 22, 486
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\MainDashboardPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 0, 6, 10, 270
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\MultiFloorBuildingViewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 395, 0, 0, 14, 24, 433
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\NotFoundPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 3, 8, 66
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\NotificationsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 3, 108
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\OAuthCallbackPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 10, 18, 170
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\Overview2Page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 398, 0, 0, 0, 19, 417
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\OverviewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 472, 0, 0, 35, 30, 537
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\PinCodeVerificationPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\PrivateNotFoundPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 3, 9, 65
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ProductionOverviewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 321, 0, 0, 18, 16, 355
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ProfileSettingsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 1, 22, 263
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\PublicNotFoundPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 2, 9, 60
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\RegisterPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ReportTemplatesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 6, 16, 321
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ResetPasswordPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\RolePermissionManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 2, 22, 280
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\RouteErrorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 2, 8, 89
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\RuleChainsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ScheduleManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 8, 138
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\ScriptLibrary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 7, 71
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SearchResultsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 8, 15, 375
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SelectRolePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SetPasswordPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 5, 12, 143
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SettingsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 1, 8, 87
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SharingCenterPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 456, 0, 0, 8, 24, 488
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SolutionTemplatesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 19, 19, 320
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\SubscriptionPlans.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 555, 0, 0, 20, 43, 618
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\Subscriptioninvoices.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 9, 231
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\TemplatePreviewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 14, 16, 395
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\TenantsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\UnauthorizedPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 59
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\UsersAndRolesManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 2, 10, 119
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\UsersPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 2, 7, 154
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\VerifyAccountPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\WidgetConfigurationPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 411, 0, 0, 15, 24, 450
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\WidgetEditorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 8, 15, 128
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\WidgetsBundle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 9, 118
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\pages\WidgetsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 17, 14, 252
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\ConnectivityRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 2, 3, 87
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\FeatureRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 26
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\InventoryRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 4, 3, 89
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\MainDashboardRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 1, 3, 148
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\ManagementRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 5, 9, 194
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\ResourceRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 2, 2, 55
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\RoleBasedRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 5, 36
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\RouteGuards\ProtectedRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 3, 44
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\RouteGuards\PublicRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 3, 8, 175
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\SolutionRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 4, 3, 159
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\routes\UtilityRoutes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 1, 4, 37
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\alarms.api.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 161
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\analytics.api.ts", "TypeScript", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 187
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\api-monitoring.api.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 116
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\apiClient.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 72
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\assets.api.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 121
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\attributes.api.ts", "TypeScript", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 140
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\audit.api.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 138
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\automation.api.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 124
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\customers.api.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 89
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\dashboards.api.ts", "TypeScript", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 142
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\default-rule-chains.api.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 76
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\devices.api.ts", "TypeScript", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 188
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\endpoints.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\floor-plans.api.ts", "TypeScript", 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 234
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\images.api.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 109
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\index.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 92
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\integrations.api.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 129
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\invitation.api.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 38
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\nodes.api.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 106
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\notifications.api.ts", "TypeScript", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 28, 205
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\profiles.api.ts", "TypeScript", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 206
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\queues.api.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 70
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\rules-chain.api.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 105
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\schedules.api.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 109
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\scripts.api.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 110
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\sharing.api.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 119
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\tenants.api.ts", "TypeScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 109
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\users.api.ts", "TypeScript", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 39, 305
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\api\widgets.api.ts", "TypeScript", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 190
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\storage\localStorage.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 125
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\services\websocket\wsClient.ts", "TypeScript", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 141
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\stores\useAppStore.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 53
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\stores\useNotificationStore.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 74
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\stores\useThemeStore.ts", "TypeScript", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 118
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\styles\globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 364, 0, 0, 74, 438
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\test\README.md", "Markdown", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 91
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\test\setup.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 51
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\types\api.types.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\types\authentication.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 95
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\types\common.types.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\types\index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\types\models.types.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\constants\colors.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 122
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\constants\roles.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 103
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\constants\routes.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 86
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\formatters\currencyFormatter.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\formatters\dateFormatter.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 61
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\formatters\numberFormatter.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\Debounce.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\SystemHelpers.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\apiErrorHandler.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 67
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\badgeHelpers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 3, 37
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\logger.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 78
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\helpers\permissions.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\validators\deviceValidators.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\utils\validators\formValidators.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\src\vite-env.d.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\tsconfig.app.json", "JSON", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\tsconfig.node.json", "JSON", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\tsconfig.tsbuildinfo", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\vite.config.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"c:\usman\projects\iot-platform-frontend\iot-platform-frontend\vitest.config.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"Total", "-", 14740, 12908, 1527, 47, 32, 28, 8, 50, 45349, 364, 143, 2820, 6092, 84108